State,City,Street,Zipcode,Bedroom,Bathroom,Area,PPSq,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice
PA,Telford,S Allentown Rd,18969.0,3.0,2.0,1650.0,145.45454545454547,0.3948576675849403,233200.0,2199.0,40.33976,-75.38094,240000.0
PA,Hellertown,Wassergass Rd,18055.0,3.0,2.0,2132.0,140.2439024390244,1.8,307900.0,2570.0,40.586132,-75.29532,299000.0
PA,Williamsport,Elmira St,17701.0,2.0,2.0,1515.0,64.35643564356435,0.1399999999999999,92900.0,1599.0,41.247795,-77.00969,97500.0
PA,Berwyn,W Conestoga Rd,19312.0,3.0,2.0,1980.0,292.8787878787879,0.3107438016528925,582000.0,2999.0,40.04934,-75.44505,579900.0
PA,Media,Summit Rd,19063.0,4.0,2.0,1568.0,318.2397959183673,0.3300045913682277,512700.0,2999.0,39.93072,-75.38191,499000.0
PA,South Park,Ridge Rd,15129.0,3.0,4.0,1786.0,218.3090705487122,0.3581,390900.0,2394.0,40.286533,-79.981255,389900.0
PA,King Of Prussia,Suellen Dr,19406.0,4.0,2.0,2255.0,188.470066518847,0.1928374655647383,422100.0,2969.0,40.108,-75.38596,425000.0
PA,Pottsville,Elk Ave,17901.0,4.0,2.0,1908.0,130.9748427672956,0.4899908172635445,213500.0,1914.0,40.68061,-76.21561,249900.0
PA,Bethlehem,Honeysuckle Rd,18015.0,3.0,3.0,1860.0,241.66666666666663,0.5650000000000001,462700.0,2500.0,40.56645,-75.42018,449500.0
PA,Chadds Ford,Rotherfield Ln,19317.0,4.0,3.0,2372.0,305.64924114671163,0.3199954086317723,723700.0,3767.0,39.84025,-75.529,725000.0
PA,Pipersville,River Rd,18947.0,5.0,2.0,2412.0,248.71475953565505,6.04,560200.0,3258.0,40.455975,-75.0743,599900.0
PA,Pittsburgh,Carriage Blvd,15239.0,4.0,3.0,1900.0,184.21052631578948,0.209,351000.0,2094.0,40.463024,-79.77714,350000.0
PA,Pittsburgh,Haslage Ave,15212.0,4.0,1.0,1672.0,80.74162679425838,,133100.0,1525.0,40.462334,-79.992775,135000.0
PA,East Stroudsburg,Hemlock Ln,18302.0,4.0,3.0,2492.0,148.07383627608343,0.36,374900.0,2500.0,41.039204,-75.09579,369000.0
PA,Aston,Seward Ln,19014.0,3.0,2.0,1625.0,184.55384615384617,0.1199954086317722,296800.0,2269.0,39.86944,-75.41425,299900.0
PA,Red Lion,Lombard Rd,17356.0,3.0,2.0,1132.0,159.01060070671377,0.6899908172635445,169600.0,1599.0,39.91668,-76.62553,180000.0
PA,Boiling Springs,High St,17007.0,3.0,2.0,1232.0,227.19155844155844,0.2199954086317722,282800.0,1749.0,40.14964,-77.13172,279900.0
PA,Philadelphia,Academy Rd UNIT 1,19154.0,3.0,3.0,1200.0,224.91666666666663,,270600.0,1820.0,40.09489,-74.97806,269900.0
PA,Pittsburgh,Country Club Dr,15228.0,4.0,3.0,1614.0,195.16728624535315,0.1168999999999999,375700.0,2234.0,40.378437,-80.02897,315000.0
PA,Palmyra,S Forge Rd,17078.0,3.0,2.0,1628.0,399.2628992628993,7.93,650400.0,4010.0,40.27081,-76.56161,650000.0
PA,Bensalem,Equestrian Row,19020.0,3.0,3.0,1886.0,190.880169671262,,350300.0,2949.0,40.06829,-74.94502,360000.0
PA,Philadelphia,E Somerset St,19134.0,3.0,3.0,1440.0,128.47222222222223,0.0209366391184573,176000.0,2100.0,39.9922,-75.12955,185000.0
PA,Saltsburg,Bortz Rd,15681.0,3.0,5.0,1842.0,256.51465798045604,12.7,418900.0,1350.0,40.451702,-79.47713,472500.0
PA,Confluence,2nd St,15424.0,4.0,2.0,1992.0,124.49799196787149,0.93,,974.0,39.81621,-79.32986,248000.0
PA,New Eagle,Kennedy Rd,15067.0,3.0,2.0,2241.0,28.11244979919679,0.8263999999999999,,1200.0,40.221577,-79.971214,63000.0
PA,Pittsburgh,Barnett St,15239.0,3.0,2.0,1568.0,60.84183673469388,0.1539,89800.0,1494.0,40.49749,-79.7252,95400.0
PA,Butler,Roosevelt Blvd,16001.0,2.0,1.0,810.0,86.41975308641975,0.092,68100.0,999.0,40.853394,-79.90002,70000.0
PA,Philadelphia,Sheffield Ave,19136.0,3.0,1.0,1280.0,160.15625,0.0286501377410468,201900.0,1491.0,40.032257,-75.027985,205000.0
PA,Hawley,Route 590,18428.0,3.0,2.0,2517.0,158.87961859356378,1.73,395900.0,2500.0,41.475414,-75.16966,399900.0
RI,Pawtucket,Plain St,2860.0,4.0,2.0,1075.0,306.8837209302326,0.1147842056932966,346500.0,2400.0,41.859955,-71.364334,329900.0
RI,Coventry,Red Barn Ct,2816.0,3.0,2.0,2100.0,238.0952380952381,0.2754820936639118,514600.0,2900.0,41.71064,-71.56329,500000.0
RI,East Greenwich,1st Ave,2818.0,3.0,2.0,1876.0,266.4712153518124,0.8159320477502295,524000.0,3200.0,41.660725,-71.46278,499900.0
RI,Foster,Danielson Pike,2825.0,2.0,1.0,1539.0,161.7933723196881,0.5165289256198347,263800.0,2284.0,41.811676,-71.754776,249000.0
RI,Westerly,Hobart St,2891.0,3.0,2.0,1581.0,303.5420619860848,0.1000459136822773,480200.0,1693.0,41.366875,-71.82181,479900.0
RI,Johnston,Rockcrest Ln,2919.0,3.0,3.0,1712.0,285.63084112149534,0.4600091827364554,457500.0,1501.0,41.803074,-71.4924,489000.0
RI,Woonsocket,Chestnut St,2895.0,3.0,2.0,1922.0,195.057232049948,0.1377410468319559,395400.0,2999.0,42.00255,-71.53094,374900.0
RI,North Providence,East Ave,2911.0,2.0,2.0,1694.0,229.9291617473436,0.0388888888888888,407800.0,2999.0,41.857407,-71.47939,389500.0
RI,Pawtucket,Columbus Ave,2861.0,3.0,2.0,1888.0,206.51483050847452,0.1100091827364554,405200.0,2225.0,41.870228,-71.36182,389900.0
RI,North Providence,Evergreen Pkwy,2904.0,3.0,2.0,1638.0,204.5177045177045,0.2013314967860422,353900.0,2999.0,41.869087,-71.44411,335000.0
RI,East Providence,James St,2914.0,3.0,1.0,1248.0,224.3589743589744,0.1,294400.0,2500.0,41.82099,-71.37476,280000.0
RI,Westerly,Atlas St,2891.0,3.0,2.0,2016.0,186.0119047619048,0.3300045913682277,387700.0,2500.0,41.367966,-71.81133,375000.0
RI,Riverside,Bullocks Point Ave APT 6C,2915.0,2.0,2.0,895.0,424.4692737430168,,308900.0,2999.0,41.778057,-71.36336,379900.0
RI,Tiverton,Hooper St,2878.0,3.0,2.0,2011.0,228.74191944306315,8.815426997245179e-06,459800.0,2949.0,41.667152,-71.177925,460000.0
RI,Lincoln,Sutcliffe Ave,2865.0,6.0,2.0,1988.0,218.8128772635815,0.179981634527089,456700.0,2400.0,41.886436,-71.41192,435000.0
RI,Cranston,Reed Ave,2910.0,3.0,2.0,1863.0,228.1266774020397,0.2295684113865932,449200.0,2999.0,41.762253,-71.4329,425000.0
RI,Tiverton,A Connell St,2878.0,3.0,2.0,1308.0,229.3577981651376,0.3300045913682277,,2850.0,41.673626,-71.192825,300000.0
RI,Warwick,Harrop Ave,2886.0,3.0,2.0,1940.0,200.97938144329896,0.2399908172635445,405400.0,3200.0,41.69387,-71.45523,389900.0
RI,Coventry,Forest St,2816.0,2.0,1.0,1056.0,265.0568181818182,0.37,290800.0,2199.0,41.67435,-71.553406,279900.0
RI,Burrillville,Tarkiln Rd,2830.0,3.0,2.0,1890.0,227.46031746031747,2.46,429000.0,2184.0,41.965458,-71.6007,429900.0
RI,East Providence,Gardiner Ave,2914.0,2.0,2.0,1395.0,275.98566308243727,0.1721763085399449,401400.0,2299.0,41.805607,-71.35771,385000.0
RI,Bristol,Seal Island Rd,2809.0,3.0,3.0,2811.0,284.5606545713269,,838400.0,3999.0,41.66591,-71.25293,799900.0
RI,Tiverton,Brackett Ave,2878.0,3.0,1.0,1238.0,351.2924071082391,0.1859963269054178,440700.0,2850.0,41.657528,-71.195755,434900.0
RI,Lincoln,Joyce Anne Dr,2838.0,2.0,1.0,1232.0,365.2597402597403,0.3530073461891643,462900.0,2199.0,41.96857,-71.47922,450000.0
RI,Barrington,N Ln,2806.0,5.0,2.0,1830.0,409.2896174863388,0.55,770000.0,3200.0,41.739613,-71.33563,749000.0
RI,Coventry,Laurel Ave,2816.0,4.0,2.0,2130.0,140.7981220657277,0.1300045913682277,306600.0,3300.0,41.693996,-71.546005,299900.0
RI,Portsmouth,Hillside Ave,2871.0,3.0,3.0,2121.0,271.0985384252711,0.1368686868686868,596400.0,3800.0,41.637688,-71.218895,575000.0
RI,Cranston,Valley St,2920.0,2.0,1.0,1182.0,279.10321489001694,0.2300045913682277,346400.0,2149.0,41.765247,-71.47757,329900.0
RI,Warwick,Post Rd,2888.0,3.0,1.0,1665.0,209.6096096096096,0.1100091827364554,369900.0,2700.0,41.75865,-71.40684,349000.0
RI,Warren,Kathleen Dr,2885.0,3.0,3.0,2221.0,236.3800090049527,0.2300045913682277,524000.0,3499.0,41.732944,-71.26122,525000.0
RI,Pawtucket,Sterry St,2860.0,5.0,2.0,1851.0,205.2944354403025,0.1199954086317722,400300.0,2999.0,41.868675,-71.39277,380000.0
RI,Coventry,Sisson Rd,2827.0,3.0,2.0,1941.0,283.3075734157651,2.03,551400.0,2900.0,41.709797,-71.70096,549900.0
RI,Westerly,Simms St,2891.0,3.0,2.0,1820.0,274.1758241758242,0.4600091827364554,514300.0,2949.0,41.349415,-71.774925,499000.0
RI,Cumberland,Marques St,2864.0,3.0,2.0,1590.0,282.38993710691824,0.1,458800.0,3058.0,41.977894,-71.47335,449000.0
RI,Riverside,Crescent View Ave,2915.0,2.0,1.0,933.0,321.54340836012864,0.0970156106519742,,2100.0,41.759563,-71.35215,300000.0
RI,Providence,Ansel Ave,2907.0,3.0,2.0,1594.0,232.05771643663732,0.1170798898071625,375500.0,2700.0,41.78946,-71.42852,369900.0
RI,Tiverton,Old Stafford Rd,2878.0,2.0,1.0,1207.0,318.97265948632975,0.25,376200.0,2800.0,41.634296,-71.14842,385000.0
RI,North Smithfield,Briden St,2896.0,3.0,3.0,2600.0,241.92307692307693,0.5089990817263544,646800.0,3499.0,42.010403,-71.533226,629000.0
RI,Cumberland,Nicholas Dr,2864.0,4.0,4.0,2520.0,249.96031746031747,0.3939393939393939,655300.0,3858.0,41.978508,-71.3822,629900.0
RI,Cumberland,Hopkins Ter,2864.0,3.0,2.0,1536.0,246.74479166666663,0.2,398800.0,3099.0,41.90987,-71.39686,379000.0
RI,Providence,3rd St,2906.0,3.0,2.0,1574.0,332.9097839898348,0.1147842056932966,530400.0,3300.0,41.85015,-71.39972,524000.0
RI,West Warwick,W Warwick Ave,2893.0,4.0,2.0,2288.0,174.78146853146853,0.2600091827364554,417200.0,3249.0,41.69548,-71.52676,399900.0
RI,South Kingstown,Plains Rd,2892.0,4.0,2.0,2002.0,259.7402597402597,1.1600091827364554,530100.0,3499.0,41.48377,-71.5475,520000.0
RI,Johnston,Tall Oaks Ct,2919.0,4.0,2.0,1632.0,306.3112745098039,0.1800045913682277,530000.0,2949.0,41.86109,-71.49937,499900.0
RI,Cumberland,Alaska St,2864.0,3.0,2.0,1664.0,240.3846153846154,0.3300045913682277,410700.0,2600.0,41.943165,-71.39639,400000.0
RI,Providence,River Ave,2909.0,4.0,2.0,2366.0,126.37362637362638,0.0763314967860422,314800.0,3249.0,41.830112,-71.436424,299000.0
RI,Providence,Armington Ave,2908.0,3.0,4.0,2976.0,134.40826612903226,0.0899908172635445,,1599.0,41.826797,-71.446915,399999.0
RI,Middletown,Winthrop Dr,2842.0,5.0,2.0,2065.0,386.9249394673124,0.25,820000.0,3595.0,41.50899,-71.28712,799000.0
RI,Johnston,Reservoir Ave,2919.0,3.0,2.0,1706.0,251.99296600234467,0.55,454800.0,2863.0,41.815453,-71.53122,429900.0
RI,Newport,Beacon Ct,2840.0,4.0,2.0,1512.0,396.1640211640212,0.1300045913682277,602800.0,3300.0,41.513355,-71.307434,599000.0
RI,Warwick,Edmond Dr,2886.0,3.0,2.0,2264.0,198.7190812720848,0.1600091827364554,470100.0,2600.0,41.68156,-71.4663,449900.0
RI,Cumberland,Ryan Ave,2864.0,3.0,2.0,1496.0,267.31283422459893,0.1699954086317722,399000.0,2999.0,41.933052,-71.425674,399900.0
RI,Coventry,Creighton Pl,2816.0,3.0,1.0,1192.0,251.6770134228188,0.2600091827364554,313200.0,2199.0,41.686516,-71.533966,299999.0
RI,Providence,Pine St UNIT 103,2903.0,1.0,2.0,1050.0,285.23809523809524,,301100.0,2402.0,41.81456,-71.417915,299500.0
RI,Richmond,Richmond Townhouse Rd,2812.0,2.0,2.0,1400.0,228.57142857142856,0.4199954086317722,316400.0,2700.0,41.465527,-71.66191,320000.0
RI,Westerly,Tower St,2891.0,5.0,2.0,1408.0,234.375,0.21,314100.0,3200.0,41.382843,-71.81506,330000.0
RI,South Kingstown,Congdon Dr,2879.0,3.0,2.0,1960.0,280.1020408163265,1.5,560700.0,2850.0,41.42794,-71.527176,549000.0
RI,Portsmouth,North Dr,2871.0,2.0,2.0,1150.0,82.6086956521739,,,364.0,41.61971,-71.25288,95000.0
RI,Warwick,Parsonage Dr,2889.0,3.0,1.0,1508.0,238.6604774535809,0.1800045913682277,377200.0,2700.0,41.700966,-71.38954,359900.0
RI,Johnston,Scenery Ln,2919.0,2.0,2.0,1280.0,214.84375,,273800.0,2400.0,41.86551,-71.50065,275000.0
RI,Providence,Rochambeau Ave,2906.0,3.0,2.0,2266.0,313.32744924977936,0.1258264462809917,747000.0,3200.0,41.846664,-71.397156,710000.0
RI,Cranston,Arcadia Ave,2910.0,2.0,1.0,1408.0,226.5625,0.1193755739210284,336800.0,2500.0,41.769222,-71.415474,319000.0
RI,Warwick,Landon Rd,2888.0,3.0,2.0,1668.0,257.7338129496403,0.1599862258953168,451900.0,2700.0,41.752758,-71.38541,429900.0
RI,Burrillville,Railroad Ave,2830.0,3.0,2.0,1368.0,280.70175438596493,0.5359963269054178,398200.0,2500.0,41.96741,-71.6879,384000.0
RI,Saunderstown,Winterberry Rd,2874.0,4.0,3.0,2114.0,313.6234626300852,0.1600091827364554,679000.0,2999.0,41.49919,-71.4392,663000.0
RI,Burrillville,Wallum Lake Rd,2859.0,4.0,2.0,1632.0,226.10294117647052,0.3399908172635445,385500.0,2199.0,41.96576,-71.733215,369000.0
RI,Cranston,Broad St,2905.0,4.0,2.0,2412.0,290.2155887230514,0.6699954086317723,735500.0,3599.0,41.769493,-71.39338,700000.0
RI,Cranston,Case Ave,2910.0,3.0,1.0,1212.0,288.7788778877888,0.0918273645546372,370200.0,2400.0,41.765293,-71.44033,350000.0
RI,Cranston,Narragansett St,2905.0,5.0,2.0,2256.0,199.46808510638297,0.2458448117539026,451600.0,3256.0,41.78417,-71.3938,450000.0
RI,Pawtucket,McCabe Ave,2861.0,3.0,1.0,1420.0,239.3661971830986,0.1661157024793388,348400.0,2500.0,41.89415,-71.370445,339900.0
RI,Providence,Kinsley Ave UNIT 112,2909.0,3.0,2.0,2375.0,334.7368421052632,,890600.0,2850.0,41.82619,-71.434944,795000.0
RI,Glocester,Durfee Hill Rd,2814.0,5.0,2.0,2136.0,159.12921348314606,1.1,331400.0,3274.0,41.888283,-71.74119,339900.0
RI,Smithfield,River Rd,2917.0,3.0,2.0,1476.0,256.7750677506775,0.0700183654729109,378800.0,2700.0,41.88895,-71.50566,379000.0
RI,Riverside,Bullocks Point Ave APT 4B,2915.0,2.0,2.0,942.0,285.56263269639066,,271600.0,2090.0,41.778343,-71.36335,269000.0
RI,Providence,Pomona Ave,2909.0,6.0,2.0,1750.0,222.8,0.0600091827364554,384000.0,2999.0,41.82808,-71.45003,389900.0
RI,North Smithfield,Sayles Hill Rd,2896.0,3.0,1.0,1282.0,323.7129485179408,0.2199954086317722,431000.0,2400.0,41.974533,-71.54652,415000.0
RI,Cranston,Henry St,2905.0,4.0,2.0,1620.0,265.4320987654321,0.1277548209366391,,2999.0,41.774197,-71.40449,430000.0
RI,Warwick,Post Rd,2886.0,4.0,2.0,2068.0,241.2959381044488,0.9,524300.0,3800.0,41.681396,-71.45097,499000.0
RI,Smithfield,Battey Dr,2828.0,3.0,2.0,1506.0,315.3386454183267,0.2600091827364554,498600.0,2697.0,41.875706,-71.5659,474900.0
RI,West Warwick,Governors Hl,2893.0,2.0,1.0,1280.0,246.015625,,288400.0,2100.0,41.730255,-71.49959,314900.0
RI,Woonsocket,Grand St,2895.0,4.0,2.0,2346.0,149.19011082693947,0.1099862258953168,366200.0,2895.0,41.994644,-71.513985,350000.0
RI,East Providence,Berkeley St,2914.0,3.0,2.0,1476.0,220.1219512195122,0.15,319800.0,2999.0,41.81242,-71.37495,324900.0
RI,Warren,Terrace Ave,2885.0,2.0,2.0,1824.0,240.6798245614035,0.1239898989898989,439600.0,3175.0,41.719387,-71.26364,439000.0
RI,Westerly,Treetop Dr,2891.0,3.0,2.0,1668.0,263.189448441247,0.4899908172635445,449600.0,2850.0,41.354145,-71.7447,439000.0
RI,Burrillville,Steere Farm Rd,2830.0,3.0,1.0,2350.0,174.46808510638297,1.3699954086317725,425600.0,2600.0,41.951286,-71.6738,410000.0
RI,Richmond,K G Ranch Rd,2832.0,3.0,2.0,1975.0,200.0,0.65,393300.0,2999.0,41.530968,-71.68687,395000.0
RI,Johnston,Riverside Ave,2919.0,3.0,1.0,1088.0,329.9632352941176,0.1469237832874196,361800.0,2214.0,41.866585,-71.49464,359000.0
RI,Saunderstown,Shermantown Rd,2874.0,3.0,2.0,1304.0,306.6717791411043,3.969995408631773,,2600.0,41.51812,-71.4906,399900.0
RI,Cumberland,Louise F Luther Dr,2864.0,4.0,3.0,3294.0,168.45780206435944,0.5,577300.0,3800.0,41.955757,-71.38507,554900.0
RI,Pawtucket,Morris Ave,2860.0,4.0,3.0,2242.0,178.36752899197143,0.2295684113865932,415300.0,3499.0,41.875763,-71.412994,399900.0
RI,Bristol,Metacom Ave,2809.0,3.0,3.0,1913.0,410.3502352326189,0.6148760330578512,790500.0,3221.0,41.679108,-71.271,785000.0
RI,North Providence,Vincent Ave,2904.0,2.0,1.0,1576.0,184.010152284264,0.0339990817263544,303000.0,1800.0,41.867634,-71.42532,290000.0
RI,Westerly,Hesspar Dr,2891.0,3.0,2.0,2066.0,231.8489835430784,1.4399908172635445,485800.0,2850.0,41.375793,-71.7893,479000.0
RI,West Warwick,Tampa St,2893.0,4.0,2.0,1800.0,230.5555555555556,0.38,426000.0,3200.0,41.691685,-71.511765,415000.0
RI,East Greenwich,Middle Rd,2818.0,3.0,2.0,1868.0,240.89935760171304,1.014,463800.0,3099.0,41.647907,-71.475655,450000.0
RI,East Providence,Mayflower St,2914.0,3.0,1.0,2106.0,170.4653371320038,0.1117539026629935,376200.0,2700.0,41.809647,-71.358604,359000.0
RI,North Kingstown,Wickford Point Rd,2852.0,3.0,3.0,3238.0,308.52378011117975,0.2399908172635445,1004600.0,3900.0,41.589355,-71.44563,999000.0
RI,Woonsocket,Mill St,2895.0,2.0,3.0,1702.0,169.8002350176263,0.05,305000.0,2600.0,42.012596,-71.49846,289000.0
RI,Portsmouth,Turnpike Ave,2871.0,3.0,2.0,1248.0,360.5769230769231,0.2628558310376492,437000.0,3200.0,41.608555,-71.25315,450000.0
RI,North Smithfield,Village Way,2896.0,3.0,4.0,2296.0,269.9912891986063,0.4589990817263544,619700.0,3499.0,41.984165,-71.52851,619900.0
RI,Providence,Funston Ave,2908.0,2.0,2.0,2392.0,137.9180602006689,0.1469237832874196,349600.0,2199.0,41.850212,-71.44823,329900.0
RI,Middletown,Wedgewood Dr,2842.0,4.0,3.0,2250.0,302.22222222222223,0.2800045913682277,703600.0,3499.0,41.51263,-71.28961,680000.0
RI,Central Falls,Illinois St,2863.0,3.0,2.0,3030.0,115.51155115511553,0.2113406795224977,356800.0,3399.0,41.885937,-71.390755,350000.0
RI,Johnston,Bishop Hill Rd,2919.0,3.0,1.0,1110.0,333.2432432432432,0.4799816345270891,367100.0,2294.0,41.81778,-71.54494,369900.0
RI,Tiverton,Lark Ln,2878.0,3.0,2.0,1512.0,195.1058201058201,0.1473829201101928,288200.0,2999.0,41.656406,-71.13995,295000.0
RI,Coventry,Woodmist Cir,2816.0,3.0,3.0,1892.0,290.69767441860466,0.3699954086317722,564500.0,2999.0,41.705585,-71.53947,550000.0
RI,Johnston,Traver Ave,2919.0,3.0,2.0,1462.0,218.80984952120383,0.121763085399449,327500.0,2700.0,41.82868,-71.51803,319900.0
RI,Cranston,Armington St,2905.0,5.0,3.0,2912.0,211.1950549450549,0.1600091827364554,642400.0,3849.0,41.78335,-71.39796,615000.0
RI,Lincoln,Tucker Ln,2865.0,3.0,3.0,2219.0,232.0865254619198,0.4599862258953168,541900.0,2997.0,41.899136,-71.41342,515000.0
RI,North Providence,Columbus Ave APT 207,2911.0,2.0,2.0,1040.0,277.88461538461536,,285500.0,2094.0,41.84743,-71.47526,289000.0
RI,Hope,Hope Rd,2831.0,2.0,1.0,1140.0,328.859649122807,0.25,384100.0,2250.0,41.740196,-71.545364,374900.0
RI,Johnston,Burnett St,2919.0,3.0,1.0,2322.0,163.2213608957795,0.13,,2529.0,41.821728,-71.4775,379000.0
RI,Woonsocket,Jenckes St,2895.0,6.0,4.0,3040.0,144.73684210526315,0.1600091827364554,,1429.0,41.992287,-71.52046,440000.0
RI,Cumberland,W Earle St,2864.0,3.0,2.0,1920.0,216.1458333333333,0.15,433100.0,3200.0,41.914654,-71.39441,415000.0
RI,Riverside,Beach Point Dr,2915.0,1.0,2.0,1124.0,266.9039145907473,0.1652892561983471,301300.0,2199.0,41.756035,-71.35257,300000.0
RI,Providence,Potters Ave UNIT 6,2907.0,1.0,1.0,1115.0,170.31390134529147,0.5870982552800734,186500.0,2149.0,41.804356,-71.434975,189900.0
RI,North Providence,Beverly Ann Dr,2911.0,2.0,1.0,1537.0,214.6389069616136,0.1300045913682277,346400.0,2199.0,41.854797,-71.47112,329900.0
RI,Woonsocket,Harrison Ave,2895.0,4.0,2.0,1736.0,115.14976958525344,0.1101928374655647,212800.0,2350.0,42.003277,-71.50381,199900.0
RI,Portsmouth,Dighton Ave,2871.0,3.0,3.0,2234.0,357.6544315129812,0.0918273645546372,793100.0,3999.0,41.643364,-71.228806,799000.0
RI,Tiverton,Restful Valley Rd,2878.0,3.0,3.0,2234.0,250.22381378692927,0.2300045913682277,547600.0,3499.0,41.625645,-71.13868,559000.0
RI,Cranston,Randall St,2920.0,3.0,2.0,1188.0,336.7003367003367,0.1147842056932966,416500.0,2400.0,41.78486,-71.468475,400000.0
RI,Providence,Walsh Rd,2909.0,3.0,3.0,2160.0,207.8703703703704,0.0734618916437098,447800.0,3200.0,41.835606,-71.4654,449000.0
RI,Providence,Lakeview Dr,2910.0,3.0,3.0,2338.0,175.32078699743371,0.1958677685950413,433900.0,3399.0,41.79017,-71.435265,409900.0
RI,Westerly,Colonial Dr,2891.0,3.0,2.0,1440.0,291.6666666666667,0.4600091827364554,424300.0,2700.0,41.37456,-71.80802,420000.0
RI,Cumberland,Stella Dr,2864.0,3.0,2.0,1552.0,267.3324742268041,0.2295684113865932,420700.0,3058.0,41.96919,-71.4611,414900.0
RI,West Warwick,Aldrich St,2893.0,3.0,2.0,1650.0,242.3636363636364,0.2189853076216712,418000.0,2949.0,41.6871,-71.53218,399900.0
RI,Westerly,Arlington St,2891.0,3.0,1.0,1374.0,309.2430858806405,0.3300045913682277,414600.0,2269.0,41.3664,-71.82033,424900.0
RI,Pascoag,Town Farm Rd,2859.0,3.0,1.0,2914.0,82.36101578586135,2.060009182736456,414000.0,2650.0,41.9911,-71.7278,240000.0
RI,Warwick,Edison St,2889.0,4.0,2.0,2070.0,190.82125603864733,0.2,414200.0,3399.0,41.73178,-71.40375,395000.0
RI,Central Falls,Cross St,2863.0,5.0,3.0,4000.0,124.75,0.2100091827364554,504400.0,3599.0,41.883232,-71.39352,499000.0
RI,Woonsocket,Boyden St,2895.0,6.0,2.0,2248.0,177.93594306049823,0.1300045913682277,438000.0,2949.0,42.006245,-71.51554,400000.0
RI,Saunderstown,Indian Corner Rd,2874.0,3.0,2.0,2220.0,351.3063063063063,0.9,782500.0,3499.0,41.53869,-71.4913,779900.0
RI,Warwick,Bellevue Ave,2888.0,3.0,3.0,2244.0,169.2959001782531,0.1721763085399449,375100.0,3516.0,41.738495,-71.412415,379900.0
RI,Smithfield,Lakeside Dr,2917.0,3.0,3.0,3147.0,285.9548776612647,0.6899908172635445,888000.0,3499.0,41.89892,-71.51826,899900.0
RI,Central Falls,Phoenix St,2863.0,3.0,2.0,1134.0,298.94179894179894,0.1100091827364554,,2999.0,41.89201,-71.40131,339000.0
RI,Cranston,Broad St,2905.0,3.0,2.0,1497.0,260.4542418169673,0.1272497704315886,406400.0,2800.0,41.770775,-71.39384,389900.0
RI,Smithfield,Glenna Dr,2917.0,4.0,2.0,1835.0,288.283378746594,0.4699954086317722,526200.0,2949.0,41.894295,-71.51874,529000.0
RI,Bradford,Bowling Ln,2808.0,6.0,2.0,2000.0,165.0,0.2300045913682277,,3249.0,41.40414,-71.752426,330000.0
RI,Providence,Douglas Ave #10,2908.0,3.0,1.0,1032.0,250.968992248062,,217800.0,2400.0,41.83786,-71.423195,259000.0
RI,Tiverton,Crandall Rd,2878.0,4.0,2.0,1536.0,381.4453125,1.0,569100.0,3499.0,41.56471,-71.13596,585900.0
RI,Warren,Jacobs Point Rd,2885.0,4.0,3.0,2784.0,251.0775862068965,0.4153581267217631,687800.0,3800.0,41.712273,-71.28422,699000.0
RI,Woonsocket,Union St,2895.0,3.0,2.0,1483.0,114.56507080242751,0.2006887052341597,157300.0,2749.0,41.998253,-71.51202,169900.0
RI,Providence,Cumberland St,2908.0,3.0,3.0,2000.0,232.5,0.0734618916437098,,1662.0,41.849186,-71.436485,465000.0
RI,Warwick,W Shore Rd,2886.0,3.0,2.0,1418.0,253.80818053596616,0.0325528007346189,355000.0,2700.0,41.699715,-71.44829,359900.0
RI,Providence,Cumberland St,2908.0,3.0,3.0,2000.0,232.5,0.0734618916437098,466600.0,1650.0,41.84929,-71.43644,465000.0
RI,Providence,Derry St,2908.0,3.0,2.0,2300.0,156.47826086956522,0.0707759412304866,356400.0,3249.0,41.83776,-71.419914,359900.0
RI,Hope Valley,A Smith Ln,2832.0,2.0,2.0,1201.0,283.0141548709409,1.2,348800.0,2500.0,41.500725,-71.73525,339900.0
RI,North Providence,Atlantic Blvd,2911.0,2.0,2.0,1243.0,213.19388576025744,0.1399908172635445,280800.0,2650.0,41.853245,-71.47587,265000.0
RI,Westerly,Saundra Dr,2891.0,3.0,1.0,1656.0,271.1352657004831,0.3100091827364554,458300.0,2500.0,41.400288,-71.83221,449000.0
RI,West Kingston,-67 Gardiner Rd,2892.0,2.0,1.0,784.0,178.57142857142858,,146100.0,504.0,41.558823,-71.62216,140000.0
RI,Providence,Harlam St,2909.0,6.0,2.0,2532.0,217.219589257504,0.1822314049586776,581100.0,3249.0,41.811653,-71.457924,550000.0
RI,Prudence Island,Daniel Ave,2872.0,3.0,2.0,1568.0,299.10714285714283,0.2579430670339761,473400.0,3200.0,41.620266,-71.30821,469000.0
